type,beat,position,pitch,duration,instrument
3,28,10,50,1,3
3,28,11,46,2,3
3,29,1,48,2,3
3,29,3,50,1,3
3,29,4,48,1,3
3,29,5,46,2,3
3,29,7,45,2,3
3,29,9,48,1,3
3,29,10,46,1,3
3,29,11,45,2,3
3,30,1,46,3,3
3,30,4,58,3,3
3,30,7,56,3,3
3,30,10,55,3,3
3,31,1,53,3,3
3,31,4,65,3,3
3,31,7,63,3,3
3,31,10,62,3,3
3,32,1,60,3,3
3,32,4,48,3,3
3,32,7,46,3,3
3,32,10,45,3,3
3,33,1,43,3,3
3,33,4,55,1,3
3,33,5,56,2,3
3,33,7,58,3,3
3,33,10,60,3,3
3,34,1,53,3,3
3,34,4,41,1,3
3,34,5,43,2,3
3,34,7,44,3,3
3,34,10,46,3,3
3,35,1,39,3,3
3,35,4,60,1,3
3,35,5,59,2,3
3,35,7,60,3,3
3,35,10,55,3,3
3,36,1,56,3,3
3,36,4,55,3,3
3,36,7,60,3,3
3,36,10,55,3,3
3,37,1,55,3,3
3,37,4,53,3,3
3,37,7,62,3,3
3,37,10,53,3,3
3,38,1,53,3,3
3,38,4,51,1,3
3,38,5,50,2,3
3,38,7,51,2,3
3,38,9,48,1,3
3,38,10,50,1,3
3,38,11,51,2,3
3,39,1,53,2,3
3,39,3,55,1,3
3,39,4,53,1,3
3,39,5,50,2,3
3,39,7,51,2,3
3,39,9,53,1,3
3,39,10,51,1,3
3,39,11,48,2,3
3,40,1,50,2,3
3,40,3,51,1,3
3,40,4,50,1,3
3,40,5,48,2,3
3,40,7,47,2,3
3,40,9,50,1,3
3,40,10,48,1,3
3,40,11,47,2,3
3,41,1,48,3,3
3,41,4,60,1,3
3,41,5,59,2,3
3,41,7,60,3,3
3,41,10,56,3,3
3,42,1,51,2,3
3,42,3,55,1,3
3,42,4,53,1,3
3,42,5,56,2,3
3,42,7,55,3,3
3,42,10,43,3,3
3,43,1,48,18,3
4,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
