type,beat,position,pitch,duration,instrument
3,55,7,78,2,51
3,55,9,82,1,51
3,55,10,80,1,51
3,55,11,82,2,51
3,56,1,75,2,51
3,56,3,82,1,51
3,56,4,80,1,51
3,56,5,82,2,51
3,56,7,79,2,51
3,56,9,82,1,51
3,56,10,80,1,51
3,56,11,82,2,51
3,57,1,73,2,51
3,57,3,72,1,51
3,57,4,73,1,51
3,57,5,75,2,51
3,57,7,73,2,51
3,57,9,76,1,51
3,57,10,75,1,51
3,57,11,73,2,51
3,58,1,71,6,51
3,58,7,75,3,51
3,59,1,72,3,51
3,59,7,68,3,51
3,60,1,70,3,51
3,60,7,72,3,51
3,61,1,73,6,51
3,61,7,78,6,51
3,62,1,75,3,51
3,62,4,77,1,51
3,62,5,78,2,51
3,62,7,80,3,51
3,62,10,78,3,51
3,63,1,77,3,51
3,63,4,73,3,51
3,63,7,88,6,51
3,64,4,87,1,51
3,64,5,85,2,51
3,64,7,83,3,51
3,64,10,85,1,51
3,64,11,87,2,51
3,65,1,76,3,51
3,65,4,85,1,51
3,65,5,83,2,51
3,65,7,82,3,51
3,65,10,83,1,51
3,65,11,85,2,51
3,66,1,75,3,51
3,66,4,83,1,51
3,66,5,82,2,51
3,66,7,80,3,51
3,66,10,82,1,51
3,66,11,83,2,51
3,67,1,73,3,51
3,67,4,82,1,51
3,67,5,80,2,51
3,67,7,78,3,51
3,67,10,80,1,51
3,67,11,82,2,51
3,68,1,71,3,51
3,68,4,87,3,51
3,68,7,70,3,51
3,68,10,85,3,51
3,69,1,75,3,51
3,69,4,83,3,51
3,69,7,73,3,51
3,69,10,82,3,51
3,70,1,71,3,51
3,70,4,87,3,51
3,70,7,70,3,51
3,70,10,85,3,51
3,71,1,75,3,51
3,71,4,71,3,51
3,71,7,78,3,51
3,71,10,66,3,51
3,72,1,71,2,51
3,72,3,66,1,51
3,72,4,68,1,51
3,72,5,70,2,51
3,72,7,71,2,51
3,72,9,73,1,51
3,72,10,75,1,51
3,72,11,77,2,51
3,73,1,78,6,51
3,74,3,66,1,51
3,74,4,68,1,51
3,74,5,70,2,51
3,74,7,71,2,51
3,74,9,75,1,51
3,74,10,77,1,51
3,74,11,78,2,51
3,75,1,80,2,51
3,75,3,80,1,51
3,75,4,82,1,51
3,75,5,83,2,51
3,75,7,85,2,51
3,75,9,73,1,51
3,75,10,75,1,51
3,75,11,77,2,51
3,76,1,78,2,51
3,76,3,78,1,51
3,76,4,80,1,51
3,76,5,82,2,51
3,76,7,83,2,51
3,76,9,71,1,51
3,76,10,73,1,51
3,76,11,75,2,51
3,77,1,77,2,51
3,77,3,77,1,51
3,77,4,78,1,51
3,77,5,80,2,51
3,77,7,82,2,51
3,77,9,70,1,51
3,77,10,72,1,51
3,77,11,73,2,51
3,78,1,75,2,51
3,78,3,73,1,51
3,78,4,75,1,51
3,78,5,77,2,51
3,78,7,75,2,51
3,78,9,77,1,51
3,78,10,78,1,51
3,78,11,80,2,51
3,79,1,73,3,51
3,79,4,75,1,51
3,79,5,77,2,51
3,79,7,78,12,51
3,80,7,77,6,51
3,81,4,78,3,51
3,81,7,77,3,51
3,81,10,73,3,51
3,82,1,78,6,51
3,82,7,90,6,51
3,83,4,89,1,51
3,83,5,87,2,51
3,83,7,85,3,51
3,83,10,87,1,51
3,83,11,89,2,51
3,84,1,78,3,51
3,84,4,87,1,51
3,84,5,85,2,51
3,84,7,84,3,51
3,84,10,85,1,51
3,84,11,87,2,51
3,85,1,77,3,51
3,85,4,85,1,51
3,85,5,84,2,51
3,85,7,82,3,51
3,85,10,84,1,51
3,85,11,85,2,51
3,86,1,78,3,51
3,86,4,84,1,51
3,86,5,82,2,51
3,86,7,80,3,51
3,86,10,82,1,51
3,86,11,84,2,51
3,87,1,73,3,51
3,87,4,75,1,51
3,87,5,77,2,51
3,87,7,78,3,51
3,87,10,77,1,51
3,87,11,75,2,51
3,88,1,77,3,51
3,88,4,85,3,51
3,88,7,75,3,51
3,88,10,84,3,51
3,89,1,73,3,51
3,89,4,75,1,51
3,89,5,77,2,51
3,89,7,78,3,51
3,89,10,77,1,51
3,89,11,75,2,51
3,90,1,77,3,51
3,90,4,78,1,51
3,90,5,80,2,51
3,90,7,82,3,51
3,90,10,80,1,51
3,90,11,78,2,51
3,91,1,80,3,51
3,91,4,73,3,51
3,91,10,70,3,51
3,92,1,71,2,51
3,92,3,70,1,51
3,92,4,71,1,51
3,92,5,73,2,51
3,92,7,75,2,51
3,92,9,73,1,51
3,92,10,75,1,51
3,92,11,77,2,51
3,93,1,78,2,51
3,93,3,77,1,51
3,93,4,78,1,51
3,93,5,80,2,51
3,93,7,82,2,51
3,93,9,80,1,51
3,93,10,82,1,51
3,93,11,83,2,51
3,94,1,85,3,51
3,94,4,73,3,51
3,94,7,75,3,51
3,94,10,71,3,51
3,95,1,73,3,51
3,95,4,70,3,51
3,95,7,71,3,51
3,95,10,73,3,51
3,96,3,66,1,51
3,96,4,68,1,51
3,96,5,70,2,51
3,96,7,71,2,51
3,96,9,70,1,51
3,96,10,71,1,51
3,96,11,73,2,51
3,97,1,78,2,51
3,97,3,66,1,51
3,97,4,68,1,51
3,97,5,70,2,51
3,97,7,71,2,51
3,97,9,70,1,51
3,97,10,71,1,51
3,97,11,73,2,51
3,98,1,75,2,51
3,98,3,73,1,51
3,98,4,75,1,51
3,98,5,77,2,51
3,98,7,78,2,51
3,98,9,70,1,51
3,98,10,71,1,51
3,98,11,73,2,51
3,99,1,75,2,51
3,99,3,73,1,51
3,99,4,75,1,51
3,99,5,77,2,51
3,99,7,78,2,51
3,99,9,77,1,51
3,99,10,78,1,51
3,99,11,80,2,51
3,100,1,82,2,51
3,100,3,73,1,51
3,100,4,75,1,51
3,100,5,77,2,51
3,100,7,78,2,51
3,100,9,77,1,51
3,100,10,78,1,51
3,100,11,80,2,51
3,101,1,82,3,51
3,101,4,80,3,51
3,101,7,82,3,51
3,101,10,75,3,51
3,102,1,73,3,51
3,102,4,78,3,51
3,102,7,71,3,51
3,102,10,73,3,51
3,103,1,66,12,51
4,0,0,0,0,0
