type,beat,position,pitch,duration,instrument
3,24,7,66,2,3
3,21,1,68,3,3
3,22,1,54,2,3
3,42,1,66,2,3
3,25,1,56,1,3
3,30,1,56,2,3
3,28,1,56,2,3
3,23,7,63,2,3
3,22,1,63,6,3
3,29,1,51,2,3
3,31,1,63,1,3
3,25,1,53,2,3
3,23,1,63,1,3
3,29,1,68,2,3
3,37,4,53,2,3
3,27,1,49,3,3
3,32,1,49,3,3
3,25,1,68,2,3
3,37,1,66,3,3
3,32,1,66,2,3
3,29,1,68,2,3
3,26,1,59,1,3
3,24,10,51,2,3
3,37,7,49,2,3
3,21,1,56,2,3
3,25,4,53,1,3
3,22,1,63,2,3
3,38,7,44,2,3
3,45,7,56,2,3
3,32,1,56,2,3
3,22,1,63,2,3
3,35,1,49,2,3
3,43,1,49,2,3
3,30,1,53,1,3
3,29,1,54,1,3
3,31,1,51,3,3
3,36,7,51,2,3
3,44,7,59,1,3
3,47,1,63,2,3
3,34,1,44,1,3
3,32,1,47,1,3
3,30,1,66,3,3
3,29,7,52,2,3
3,46,7,59,2,3
3,39,1,58,1,3
3,37,1,47,6,3
3,29,1,56,2,3
3,28,7,53,2,3
3,32,7,56,2,3
3,37,7,49,3,3
3,33,1,49,3,3
3,34,7,54,3,3
3,42,7,59,2,3
3,34,1,49,1,3
3,51,7,56,2,3
3,29,1,65,1,3
3,35,1,54,1,3
3,28,4,59,3,3
3,26,1,61,2,3
3,45,1,44,6,3
3,40,1,56,1,3
3,33,7,51,1,3
3,34,1,56,3,3
3,35,7,51,6,3
3,34,4,54,3,3
3,45,1,56,1,3
3,34,7,68,1,3
3,39,7,54,2,3
3,47,7,56,2,3
3,44,7,53,2,3
3,30,4,68,2,3
3,44,1,54,2,3
3,39,1,53,2,3
3,34,1,47,2,3
3,44,7,66,6,3
3,31,7,49,2,3
3,45,7,63,2,3
3,34,4,49,1,3
3,44,7,58,3,3
3,32,1,56,1,3
3,31,7,58,2,3
3,47,7,59,1,3
3,35,4,66,2,3
3,54,1,58,1,3
3,46,1,56,1,3
3,41,7,51,3,3
3,49,7,47,1,3
3,54,7,58,2,3
3,42,1,59,2,3
3,45,7,59,3,3
3,37,1,51,1,3
3,43,1,47,2,3
3,42,1,56,1,3
3,50,1,51,3,3
3,43,1,49,1,3
3,47,7,59,2,3
3,45,7,63,2,3
3,42,1,47,2,3
3,46,1,54,2,3
3,51,7,61,2,3
3,55,1,44,2,3
3,56,7,49,2,3
3,50,4,61,2,3
3,46,7,53,1,3
3,44,7,56,2,3
3,42,1,56,3,3
3,49,4,49,1,3
3,38,7,49,6,3
3,41,1,51,2,3
3,57,4,59,1,3
3,59,1,44,2,3
3,57,1,51,2,3
3,43,1,63,1,3
3,57,1,44,1,3
3,46,4,44,3,3
3,48,7,49,3,3
3,49,7,68,3,3
3,44,1,61,2,3
3,53,1,63,2,3
3,51,1,59,1,3
3,49,1,42,1,3
3,43,7,51,1,3
3,42,4,54,1,3
3,44,1,58,3,3
3,39,1,58,2,3
3,54,1,66,1,3
3,58,7,47,2,3
3,53,1,58,2,3
3,62,7,58,1,3
3,55,4,52,3,3
3,46,4,68,2,3
3,49,7,68,4,3
3,55,1,56,1,3
3,54,10,61,1,3
3,61,10,51,2,3
3,54,1,44,2,3
3,53,1,56,3,3
3,70,4,61,3,3
3,60,4,63,2,3
3,44,7,44,2,3
3,52,1,61,2,3
3,68,1,63,2,3
3,53,10,44,3,3
3,56,1,53,2,3
3,46,1,54,1,3
3,51,1,61,3,3
3,48,4,63,1,3
3,39,4,47,2,3
3,67,1,47,1,3
3,46,4,68,1,3
3,51,10,61,1,3
3,52,4,63,2,3
3,64,7,44,1,3
0,0,0,0,0,0
