type,beat,position,pitch,duration,instrument
3,23,11,67,2,3
3,24,1,65,2,3
3,24,3,61,1,3
3,24,4,58,1,3
3,24,5,61,2,3
3,24,7,55,2,3
3,24,9,58,1,3
3,24,10,61,5,3
3,25,3,60,1,3
3,25,4,61,1,3
3,25,5,58,2,3
3,25,7,60,3,3
3,25,10,48,3,3
3,26,1,53,2,3
3,26,3,65,1,3
3,26,4,60,1,3
3,26,5,56,2,3
3,26,7,53,2,3
3,26,9,48,1,3
3,26,10,44,1,3
3,26,11,48,2,3
3,27,1,41,3,3
3,27,4,53,3,3
3,27,7,56,3,3
3,27,10,59,3,3
3,28,1,50,3,3
3,28,9,68,1,3
3,28,10,66,1,3
3,28,11,65,2,3
3,29,1,63,3,3
3,29,4,51,3,3
3,29,7,54,3,3
3,29,10,57,3,3
3,30,1,48,3,3
3,30,9,66,1,3
3,30,10,65,1,3
3,30,11,63,2,3
3,31,1,61,3,3
3,31,4,49,3,3
3,31,7,53,3,3
3,31,10,55,3,3
3,32,1,46,3,3
3,32,9,65,1,3
3,32,10,64,1,3
3,32,11,62,2,3
3,33,1,60,3,3
3,33,4,48,3,3
3,33,7,51,3,3
3,33,10,54,3,3
3,34,1,45,3,3
3,34,9,63,1,3
3,34,10,61,1,3
3,34,11,60,2,3
3,35,1,61,3,3
3,35,4,58,3,3
3,35,7,57,3,3
3,35,10,53,3,3
3,36,1,58,2,3
3,36,3,53,1,3
3,36,4,58,1,3
3,36,5,61,2,3
3,36,7,60,2,3
3,36,9,53,1,3
3,36,10,60,1,3
3,36,11,63,2,3
3,37,1,61,2,3
3,37,3,65,1,3
3,37,4,70,1,3
3,37,5,65,2,3
3,37,7,61,2,3
3,37,9,65,1,3
3,37,10,58,1,3
3,37,11,61,2,3
3,38,1,55,2,3
3,38,3,58,1,3
3,38,4,61,1,3
3,38,5,58,2,3
3,38,7,55,2,3
3,38,9,58,1,3
3,38,10,52,1,3
3,38,11,55,2,3
3,39,1,53,3,3
3,39,4,57,3,3
3,39,7,60,3,3
3,39,10,57,3,3
3,40,1,53,3,3
3,40,4,48,3,3
3,40,7,45,3,3
3,40,10,41,3,3
3,41,1,46,3,3
3,41,4,49,3,3
3,41,7,53,3,3
3,41,10,49,3,3
3,42,1,46,3,3
3,42,4,49,3,3
3,42,7,40,3,3
3,43,3,60,1,3
3,43,4,57,1,3
3,43,5,53,2,3
3,43,7,51,2,3
3,43,9,60,1,3
3,43,10,57,1,3
3,43,11,51,2,3
3,44,1,49,3,3
3,44,4,53,3,3
3,44,7,45,3,3
3,44,10,53,3,3
3,45,1,46,3,3
3,45,4,55,3,3
3,45,7,48,3,3
3,45,10,57,3,3
3,46,1,49,3,3
3,46,4,58,3,3
3,46,7,51,3,3
3,46,10,59,3,3
3,47,1,57,3,3
3,47,4,54,3,3
3,47,7,51,3,3
3,47,10,48,3,3
3,48,1,45,3,3
3,48,4,46,3,3
3,48,7,39,3,3
3,48,10,41,3,3
3,49,1,42,3,3
3,49,4,40,3,3
3,49,7,41,3,3
3,49,10,53,3,3
3,50,1,46,12,3
4,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
